Bifidobacterium vaginale group,Lactobacillus crispatus group,Lactobacillus gasseri group,Lactobacillus iners group,Lactobacillus jensenii group,"Bifidobacterium breve group,Prevotella bivia group,Prevotella timonensis group","Megasphaera,Prevotella bivia group,Prevotella timonensis group,Sneathia",Clostridium,"Streptococcus,Veillonella",sample_id
3.5102022131778203e-6,0.9014670314572941,3.5102022359670326e-6,0.020303423499119407,3.5102022470425686e-6,3.510202579268579e-6,3.510202203384844e-6,0.0782084838291459,3.5102029616723103e-6,s16
3.1574355601040185e-6,0.10264237843991339,3.1574314504646365e-6,0.74322922343951,0.11784139432807204,0.0014258008968123295,3.1574353404517327e-6,3.157428733694079e-6,0.03484857316460745,s160
7.592872438794836e-4,0.8437206017144809,2.671012659316096e-6,0.13810832143409382,0.017266538567251598,2.671019425247759e-6,2.671022605028816e-6,2.6710125912423026e-6,1.345669730132678e-4,s161
8.660828834979585e-4,0.9880361086760098,0.0035695119100551736,3.8497534451475165e-4,0.0037940202939656604,7.439424911307443e-5,1.7208193623014066e-6,1.7208146270634793e-6,0.0032714650088543407,s1612
3.2563648474194176e-6,0.9969347957858454,3.256364785999755e-6,2.9321529789611136e-4,3.2563649358128584e-6,0.0022018932732429924,5.5381381351815e-4,3.256365887519322e-6,3.2563690406542883e-6,s1615
2.7899383717492927e-6,0.8394140218663213,0.06120517810695871,7.453608998333765e-4,0.003178444765213138,0.042046937142978566,2.789942938811567e-6,0.0534016873944556,2.789942928759634e-6,s162
7.444522959505168e-6,0.0015593465909728942,7.444523817661285e-6,0.9711453349721619,0.01701046934006848,7.444528327371838e-6,7.44453784021754e-6,7.444523512222365e-6,0.010247626460339703,s163
2.196046612381208e-6,0.9944012443222092,2.1960465138200967e-6,9.14225725316259e-4,2.19604667101e-6,0.0034756612393567234,5.443349584816724e-4,3.449489210453776e-4,3.1299669379358585e-4,s1639
6.066016233342137e-4,0.9752190578367851,8.051312571051917e-6,0.006438733837970403,0.01769535013835487,8.051311874427977e-6,8.051312309474148e-6,8.051311862333122e-6,8.051314938191331e-6,s164
1.7549019074429594e-6,0.9793962358942554,1.7549019017476986e-6,1.7549019176398925e-6,0.005413659386416092,1.7549062674029197e-6,1.7549031756887152e-6,0.014904642035291536,2.7668816886712827e-4,s1642
1.2781002580925478e-4,0.9906526255497063,4.175927602071771e-6,0.006267228993048265,1.9110905925291818e-4,0.002744522650001086,4.17593507280202e-6,4.175928966139092e-6,4.17593054109597e-6,s165
2.2741725690473207e-4,0.9446068257046188,2.2304769146973122e-6,4.363284297826687e-4,2.2304764004521504e-6,0.047271833270890275,5.960651497278599e-4,2.230476650640913e-6,0.006854838758109888,s166
0.00240906453799981,0.7937967028538178,2.0876819184842345e-6,7.781698317175426e-4,2.0876819976680877e-6,0.2016977501082179,0.0013099619373493105,2.087682316598081e-6,2.087684664919761e-6,s167
0.0059642275191617135,0.25020599827226975,2.344540798915224e-4,0.707749411819456,0.006358228923780945,3.7941995056011353e-6,0.003808008730848302,3.7941885200661244e-6,0.025672082266566087,s168
1.6677870952376457e-6,0.934867298850999,4.70470586290246e-4,0.001161505288265668,3.0054001494401073e-4,0.012382001135843331,0.025006117385384663,0.02580873116858514,1.6677825928400313e-6,s169
4.442174853169835e-6,0.08761254282667345,4.442174965849767e-6,0.89733713326672,4.442175579993953e-6,4.442188628207926e-6,0.015023670826957578,4.442176654035652e-6,4.442188967654163e-6,s17
2.383558824155878e-6,0.881065092958862,2.383559278000865e-6,0.014678641782165993,2.3835593817175575e-6,0.00893314864858508,0.056605838690369385,0.012355992000188368,0.026354135242345242,s170
0.11013444950073825,0.10613713074283251,0.0059944195181918175,0.7251090167370261,0.04932522446548263,0.0032916637789472993,2.698423344406203e-6,2.6984149869838104e-6,2.6984184498856405e-6,s171
3.3270909962213486e-6,0.9913161964967588,3.327091804823876e-6,0.0011009725401604396,3.327090934167621e-6,3.3270968833989353e-6,3.327094525153124e-6,0.007562868402511961,3.3270954250903493e-6,s1716
0.020561821546525593,0.9174615143146019,3.8405705364338486e-6,3.840570016392345e-6,0.034118047586636224,3.840581010823427e-6,0.02665996115753526,3.840570888237153e-6,0.0011832931022492722,s173
1.0048161915181713e-5,0.009112154715944284,1.0048161738722751e-5,0.5638356475429304,0.0028379706964121623,0.007609428511506727,0.009855333078519274,1.0048162613016717e-5,0.4067193209684202,s174
0.5502296953736381,0.0013088741524706637,2.8375349699209197e-6,0.08341756770247082,0.003837308778393419,0.14495144491886736,0.19965463991318128,2.837535020290662e-6,0.0165947940909882,s1741
2.892689836739822e-6,2.8926897737127214e-6,2.892689735470086e-6,0.7933901502290788,0.20305243687624275,0.001399706875775273,2.8927000906149522e-6,5.652055190079972e-4,0.001580929730458759,s1749
0.00619884853883143,0.8933528253888666,0.008854688876126867,0.06589990089928394,0.012484841756719552,0.003594780628725515,0.009608925647959829,2.594128247976399e-6,2.594135238220871e-6,s175
2.4313769489313298e-4,0.9991868736165296,2.6978780967334947e-6,2.6978780533299028e-6,2.6978783061212154e-6,5.538014092327638e-4,2.6978826739535064e-6,2.6978785400871217e-6,2.6978836742384363e-6,s1750
0.014594600688093746,0.7883419361656923,2.8189118901694243e-6,0.15165970808690446,0.03107800095999571,0.010668040270673113,3.435848513608505e-4,0.003308491146914383,2.818918475191368e-6,s1755
2.5970068322734736e-6,0.9306251417349534,2.5970070674736576e-6,0.038372001435668705,0.02165508981768408,0.001157190341217664,2.872297401100134e-4,2.59700730693872e-6,0.007895555909159486,s1759
2.697256240098011e-6,0.9371782974655888,2.697234636994382e-6,0.024907138593113182,0.011330788981381814,0.023068939535144585,0.0031626616742140693,2.697235038755673e-6,3.4408202464169694e-4,s176
0.5177950840258376,0.43581246627862336,3.3895760755894073e-6,4.968309525722225e-4,3.389575751892537e-6,0.017085978258062233,3.389588225043734e-6,3.389577005527667e-6,0.02879608216784651,s177
0.001072315798641196,4.408427407484442e-4,3.425506654772055e-6,3.0963101233141935e-4,0.982812490434184,0.01331748283620369,3.4255111608070165e-6,3.4255071243723778e-6,0.002036960652951425,s178
1.232032867217785e-4,0.0397325103960181,2.0325318799136467e-6,0.9587944952587613,2.0325316365486266e-6,2.0325317759612276e-6,2.032532200591329e-6,2.032531601895439e-6,0.0013396283994038473,s179
0.03859443464505844,7.952921773001018e-4,2.2359893307177574e-6,0.9089444959191186,2.235988610982552e-6,0.012072882039037051,2.2359903419223637e-6,2.2359890285335955e-6,0.039583951262173615,s1791
0.0011448791491722409,0.0018124475188626334,3.3916089002951096e-6,0.9622027298048186,0.03080242224898795,0.004023954827502155,3.391615174130008e-6,3.391609534940652e-6,3.3916170471163404e-6,s1797
2.2604174966023564e-6,0.9990325196761012,2.260417712464302e-6,2.2604175200509215e-6,2.2604175856247077e-6,9.516573965818617e-4,2.2604212311747522e-6,2.2604174534934506e-6,2.2604183175149285e-6,s18
2.401194315275934e-6,0.4438650643581403,2.4011906724014183e-6,9.962318982269594e-4,2.401185762197242e-6,0.38838842469032925,0.10248837824548683,0.062266978776865906,0.00198771846020079,s180
0.25263446946850476,0.00125712857291293,2.802728969923482e-6,0.6222205594357083,2.802728495259591e-6,2.8027300715028896e-6,0.12277501972237974,2.8027284706702983e-6,0.001101611884486864,s1805
0.020955483624098107,0.007900692624364632,0.19101377118501214,0.2280492201622969,0.10545425789109421,2.91681131935738e-6,0.018374104536412722,2.916810306568226e-6,0.4282466363550953,s181
2.1965441126540475e-6,0.9763641178136161,2.196544141196192e-6,2.196544104702662e-6,2.1965442551993934e-6,0.019636529945689627,0.002521197499934678,2.1965449099361665e-6,0.0014671720192359727,s1811
2.148966455553088e-6,0.9991357865319649,2.1489665446510235e-6,2.1489664783511094e-6,2.148966721757495e-6,8.49170691593103e-4,2.1489697698167545e-6,2.1489669225469387e-6,2.148973549327318e-6,s1816
6.759958913018159e-4,0.9709657915129484,4.0795863817966253e-4,0.010831361532792032,0.0021375700738579715,0.009659133166640101,0.0018490252774322241,2.2595148243057206e-6,0.0034709043920234063,s182
4.379958639998205e-6,0.004760463654124394,4.37995966706973e-6,2.64369116315786e-4,4.379958851940563e-6,0.9289586332806915,4.379971000980522e-6,4.3799595216948e-6,0.06599463414118656,s1834
0.0011967049358498044,0.9088949076460893,0.015504582366220767,0.03376316710108668,0.04012490254902148,2.309658949527767e-6,3.3140967942745046e-4,2.3096548185172503e-6,1.7970640853653153e-4,s184
0.26091760976621087,7.481603245365901e-4,3.144844430598229e-6,0.022550788211946185,3.144844436865515e-6,0.1288922553742327,0.5868786069433128,3.1448445458447464e-6,3.144846347527354e-6,s185
3.815735847069489e-6,0.11435692014033494,3.815736572557349e-6,0.8856163696905686,3.81573685371322e-6,3.815739522623999e-6,3.815736397467393e-6,3.815736552361418e-6,3.8157473507500136e-6,s1854
3.318467757954955e-6,0.9573165199820995,0.0025617012785844155,3.318467779379572e-6,0.008414067170098235,0.006756659949459534,3.3184753943166954e-6,0.024937777738640785,3.318470185828397e-6,s186
2.152468176348456e-4,0.21280053367406804,0.01837041194046108,0.6842319714547564,0.0156529880253344,0.06828410592654892,2.3894376059797426e-6,2.389434215182562e-6,4.399632893750657e-4,s187
0.08307142425202578,9.753277730258812e-4,1.7002915469191852e-6,0.0032626523343364184,1.7002915880368671e-6,1.7002964615565392e-6,0.9126820941758926,1.700291761158492e-6,1.7002933616409964e-6,s189
7.017293568829259e-6,0.0033274189984197457,0.42080700754420153,7.017279105307812e-6,7.0172790718144e-6,0.045934253690501733,7.0172908212627295e-6,7.017279382958769e-6,0.5298962333449267,s1896
2.9732969816084356e-6,0.9514291788320266,2.973297241286242e-6,2.9732970643656234e-6,2.973297198045161e-6,2.9732969877307723e-6,0.002237502270783735,0.046315479114731745,2.9732969849390343e-6,s19
1.771161757561445e-6,0.9982649843105911,1.7711617610410976e-6,3.15636854870319e-4,1.7711617795277107e-6,0.0013118741062523762,9.864891840249939e-5,1.7711619123525345e-6,1.7711626733215675e-6,s190
0.1482276959947292,0.042074385495745006,3.754929702642102e-6,0.5934269976918684,0.14316645141775436,0.013213337619554011,0.012807841988154147,3.754930019860519e-6,0.04707577993247239,s1907
6.572778370710077e-6,0.9886248066582154,6.572778963260432e-6,0.0016757473162958322,5.048995996744379e-4,0.006020806077152982,6.632836099258222e-4,6.57277982498215e-6,0.0024907384015766774,s191
0.05910950106427882,0.01601758158461928,3.5193056897644546e-6,0.7295035777308427,0.070656858552224,3.5193042760535877e-6,3.519304514817696e-6,3.5193042331278324e-6,0.12469840384932142,s192
4.906253205283028e-6,0.0010102065722534593,4.906256010813247e-6,4.906252672460735e-6,4.9062523627556674e-6,0.9969205174167801,4.9062524761174105e-6,4.906252369211988e-6,0.0020398384918697467,s193
4.792948964253556e-6,0.7468644158088904,0.05902794901167611,4.792940299432496e-6,0.019139817924822958,0.13392538494987255,0.04102326052874809,4.792941160100121e-6,4.792945566081772e-6,s194
7.248125051683302e-6,0.5827477234413022,7.24812639109718e-6,0.3141288536877835,0.007384468365682204,7.248127970783471e-6,7.248126278888415e-6,7.248125059807031e-6,0.09570271387447987,s1946
0.10995228669911535,0.004937571024179608,0.47159340038237585,5.901562080862248e-4,0.18250333798098944,4.425092593192575e-6,4.425090609456794e-6,4.425084660057931e-6,0.23040997243739086,s195
3.37256168713864e-6,0.9211709509020496,3.3725616687594243e-6,0.0388215032106365,0.007205208859617837,3.372566351578202e-6,3.3725636837143907e-6,0.032785474211555615,3.37256274930422e-6,s196
2.3184132876779014e-6,0.9999814526933505,2.318413286139541e-6,2.3184132875182102e-6,2.31841328936611e-6,2.3184135243127733e-6,2.3184132935336e-6,2.31841334069168e-6,2.3184133402201517e-6,s197
1.5424695398542223e-4,0.9782907633528759,2.0503406276080004e-6,0.02110511265848656,2.0503406376649514e-6,2.050341287659579e-6,2.0503407688022357e-6,2.0503406853417356e-6,4.396253306450884e-4,s1970
3.6344127079501986e-4,0.9373566028007506,4.059274774492726e-6,0.0519607601403706,0.010298899414386201,4.059274617027886e-6,4.0592748854115476e-6,4.0592746108052855e-6,4.059274809856096e-6,s198
0.06326344177816991,0.3754353813206773,7.338750890327418e-4,0.45460313675964237,0.036769322550089176,3.090855909853208e-6,0.05565404258889091,3.0908449203540064e-6,0.013534618212667425,s199
0.0010107949955121313,2.8773583463134298e-6,0.006801530511675601,0.9653033047105377,2.877358479800949e-6,2.877365604691571e-6,0.025732414264641183,2.8773589077674126e-6,0.0011404460762948576,s2
4.292141302065433e-6,0.8472775424419412,4.292141402206072e-6,0.014761711513803902,0.006285191210706176,0.06455010821192027,0.06112147920401685,4.292143052003064e-6,0.005991090991855389,s20
0.018451707278187453,0.7304190932089594,4.711415968506693e-6,0.21223035062956394,0.021548439891495966,0.0059843341249156,0.0015826252847598863,8.299198733503606e-4,0.008948818292798845,s200
3.1572812061851326e-6,0.8122160356303622,3.1572812556692667e-6,3.157281398606396e-6,3.1572816889807416e-6,0.0013886033041929492,3.1572883378611464e-6,3.1572814025532564e-6,0.186376417370155,s2009
0.058898157600612004,0.582191810924435,4.260613157444825e-6,4.260612406983983e-6,0.3422195245797796,4.260615358555118e-6,4.260617839337581e-6,4.260612488219254e-6,0.016669203823922934,s201
0.0047191225791604514,0.9259011592640768,0.02299498342281831,4.7695206019173994e-4,0.014934117187979132,0.030247336163498704,7.223458648406518e-4,1.9917281379442874e-6,1.991729296235741e-6,s2016
3.549308675521711e-6,3.549307272255849e-6,0.009651879197840796,3.5493072647353683e-6,3.549307365786367e-6,0.9719701448223202,0.005067917446674259,3.5493075563202893e-6,0.013292311995030167,s202
2.728796346295998e-6,0.5870669496388138,2.7287983260897797e-6,3.6663674469900124e-4,2.7287964885966682e-6,2.7288028847629348e-6,2.7287987661687213e-6,2.7287966470237553e-6,0.41255004082702823,s2025
3.8401352705250555e-6,0.001187654281434344,0.0012202285537611394,0.963454174160972,3.8401355706153e-6,0.0064703995890327696,3.840144363275821e-6,3.840137051167233e-6,0.027652182862544054,s203
0.026618026388270415,0.3878248295230644,1.7443017981829603e-6,1.7443016404147416e-6,1.7443017923430902e-6,0.5774831262060535,1.7443095963115237e-6,1.7443016753776628e-6,0.008065296366109156,s204
2.6061826261305163e-6,2.6061826364800528e-6,0.03933147672952828,0.7071664598030307,2.6061828656790254e-6,0.008331108588051141,0.0011366501960975452,0.24402387994810507,2.6061870589428167e-6,s205
2.3763807573927787e-6,0.900050669511889,2.3763810283868493e-6,0.024724612600908535,0.010972685600147775,0.001709758763685878,0.0334702655934959,2.376380860498979e-6,0.029064878787226613,s206
0.03342119881552211,4.901256346532009e-4,2.6648242641331216e-6,0.751463381269259,0.2121246976631215,0.0024899373108160927,2.6648327659081032e-6,2.664824224384142e-6,2.6648253735487913e-6,s207
3.3936439986665876e-06,0.7223896967903837,0.0030231483653678976,0.11023258871573256,0.009174394616220813,0.10024835564827328,0.046297077862318424,3.3936451702866645e-6,0.008627950712534456,s208
8.103227125874022e-6,0.12079444992037917,0.01644322459958821,8.10322711693614e-6,8.103227145127855e-6,0.11164913995023103,8.103231469075825e-6,8.103227195969976e-6,0.7510726693897486,s209
1.8963049642429142e-5,1.8963049616056023e-5,1.8963049508479037e-5,1.896304964931736e-5,1.8963049679950652e-5,1.896307062016731e-5,0.9998482955744062,1.8963050385198293e-5,1.8963056492177585e-5,s21
2.6343076778097742e-6,0.8211848141444354,2.6343079413200703e-6,2.6343077036981326e-6,2.634307931610771e-6,0.021159262305663326,0.002226007738659487,2.6343082665123758e-6,0.15541674427172075,s210
0.3251636063180944,4.253565604623917e-4,1.803451502863167e-6,0.1820670556941165,1.8034515396104743e-6,1.8034568621516248e-6,0.4923349641634114,1.8034516314140248e-6,1.80345237942672e-6,s211
1.7056763065890666e-6,0.9999863545861782,1.7056763108234379e-6,1.705676304413114e-6,1.7056763797187043e-6,1.7056773863990175e-6,1.705677174196872e-6,1.705676412745825e-6,1.7056775468834165e-6,s2117
2.246647947875135e-6,0.9934598717736889,2.2466479513745116e-6,2.2466479463893525e-6,2.246648016221698e-6,2.2466488499000948e-6,2.246647934827715e-6,0.006524401688452789,2.2466492117546967e-6,s2118
2.3593606890704365e-6,0.9949653089632592,2.3593607254428864e-6,0.002059648438484664,0.002101979464682462,8.612663235331445e-4,2.359366869833008e-6,2.359360747402522e-6,2.3593610087993084e-6,s2119
2.0368631311792895e-6,0.9329502638603888,2.03686318446109e-6,2.0368631215297703e-6,0.0061677230788037656,0.059340134577296,2.0368668453392607e-6,2.0368638733100683e-6,0.0015316941633557245,s212
3.3794478256888935e-6,0.35762337136932315,0.18110788143557988,3.379447965346587e-6,3.3794485568092736e-6,0.18485770447844557,0.05229624324309847,3.3794483508148292e-6,0.22410128168085425,s2120
0.0024014637757119265,3.176196402507257e-6,3.1761964449692945e-6,0.5137632362910898,0.4793230489124198,0.0030385067690808618,0.001461039460472743,3.1761970587369097e-6,3.1762013186625772e-6,s2122
0.6232416929381045,0.03702564141809911,0.28905844917670537,3.295743616836729e-6,3.295743673960125e-6,0.0010037862879351414,0.002977102731418512,3.2957438479645486e-6,0.04668344021659858,s2123
2.0916916697508292e-4,0.9680518936677194,1.755764633118464e-6,0.0147585611034119,0.01681206755445778,1.7557645957094303e-6,1.755764684228503e-6,1.755764577500736e-6,1.612854489452683e-4,s2124
0.8214623880784968,3.3401918933827313e-6,0.17851423057276847,3.3401918348485335e-6,3.3401920713460146e-6,3.3401917517436408e-6,3.3401965914134637e-6,3.3401916540231776e-6,3.3401929380559717e-6,s2125
1.7694991639713816e-6,0.9748897603207622,1.7694991956217344e-6,0.009696321985097222,0.013838779998721145,0.0014274134801264106,1.7695057875186022e-6,1.769499864713963e-6,0.00014064621128121471,s2128
2.057177621285184e-6,7.993307608701031e-4,2.0571783925736733e-6,0.8951037826495885,2.0571776985182492e-6,0.09805424327811106,0.002146738995222139,2.0571781268100536e-6,0.0038876756043689934,s2129
0.19139131129745818,0.0011067036162196748,2.251343726711748e-6,0.6628325736407001,0.1060612349842991,2.251350736340021e-6,0.03859917107112779,2.251343722050044e-6,2.251352009931917e-6,s213
3.043577992457965e-6,3.2834748435325335e-4,3.0435736386375615e-6,3.0435735228611948e-6,3.0435735638632e-6,0.4947615185517917,0.43971290559995946,3.0435737378592877e-6,0.06518201049144001,s2135
2.3801312447745372e-6,0.9998153748243878,2.3801311688324245e-6,2.3801311859428652e-6,2.380131241397985e-6,2.3801343798045028e-6,2.380131362036531e-6,2.3801312863492724e-6,1.679642537430013e-4,s2138
2.1658387383686035e-6,0.5808085394946761,0.014455135084241242,0.16333089073129164,2.1658387440855254e-6,0.22893051161315423,0.012466259715442626,2.1658390644220493e-6,2.165844647260326e-6,s214
1.63424465491361e-6,0.745488763996671,1.634244722194523e-6,0.16931527074945874,0.06343301064516396,7.707878369631548e-5,1.6342453026659654e-6,1.6342447122874446e-6,0.02167933884561788,s2145
1.370767786035123e-5,0.003666874191501882,1.3707679135202447e-5,1.3707677272121958e-5,1.3707677198585378e-5,1.3707695460659162e-5,1.3707691164934508e-5,1.3707677298750741e-5,0.9962371720331075,s2147
0.6573719099002631,0.03322228234868285,0.16010901267685884,2.5728836251746567e-6,0.13263339097854399,0.0013215844437061437,0.008884408010459519,2.5728838494345217e-6,0.006452265874011041,s215
4.013186342110536e-6,3.773449843628426e-4,4.013183783689668e-6,4.013183765455628e-6,4.013184044747194e-6,0.9150019641913499,0.0693172981360646,4.013184487044414e-6,0.015283326765799524,s2150
1.9382574661485105e-6,0.9531021978230757,1.7540802480920872e-4,1.9382534499045462e-6,0.0034981914881610913,0.03648445115294546,1.0525845802723428e-4,0.006505445869605842,1.251706724593936e-4,s2151
0.15888686175533,7.613441961547401e-4,3.7420916003829514e-6,3.742091627415887e-6,3.7420917771298225e-6,0.6995718399483143,0.04643277319779929,3.7420922383048325e-6,0.09433221253515849,s2153
1.523139782560681e-6,0.9822918915700781,0.004503231355002764,4.570326888805566e-4,0.005820224640098597,0.001961070817049879,3.8164154479745834e-4,0.004581861100757521,1.5231435525576787e-6,s2154
0.0011178169984593254,0.8410166292274885,2.1588111639458287e-6,0.1451808239574049,0.012529405033595974,2.1588151611758396e-6,2.1588160433399946e-6,2.158810797569295e-6,1.4668952988527027e-4,s2156
1.4418354377843034e-5,0.12190434632082985,0.5527649198067403,0.10834944123527022,1.4418311732870425e-5,0.07848747204189545,1.4418327851297895e-5,0.006514612934635419,0.1319359526666668,s216
1.932457932364445e-6,0.9825051806413683,1.9324579324347e-6,1.932457931411272e-6,0.010252464745846847,1.9324581510216684e-6,1.9324580940242827e-6,0.0072307598645512195,1.932458192447436e-6,s2168
3.848847325386714e-6,0.8567892957673576,0.004351106896533908,0.0175446422580027,0.013024429768942632,0.060935261656426064,3.848860567542997e-6,0.04416402398628268,0.0031835419585614904,s217
0.011717266122238107,0.7570169510392041,2.0382705657968482e-6,0.18105259877463928,0.015331644343488441,0.02301199933964005,0.006454204207032066,2.038270862490607e-6,0.005411259632329729,s2173
2.1398986054835836e-4,0.9743503791706893,1.109415010162052e-6,2.94552048725582e-4,1.1094150337550817e-6,1.1094173833681108e-6,1.1094161502770927e-6,0.025135531841194582,1.1094152645337561e-6,s218
1.2092949614411613e-4,3.8669992941128064e-4,2.0128183209884214e-6,0.9994802936572618,2.0128182918811387e-6,2.012822344460416e-6,2.012821595739179e-6,2.0128179762396722e-6,2.0128186535766577e-6,s2181
0.606544222977954,8.810121558823469e-4,0.27709656644039404,0.011366236118747697,0.003012769325895909,0.048160879352507596,0.023798668176752014,9.031796864820219e-6,0.029130613655001688,s2184
0.4931125246174697,4.1762267939046574e-4,1.830548443097023e-6,0.3503254431136487,1.8305485040531243e-6,1.8305514983044615e-6,0.15530753176419976,1.8305487346970527e-6,8.295556281112465e-4,s2188
2.6014871317333967e-6,0.807538796088515,2.601486916704033e-6,0.17657666573620748,2.601487137900258e-6,0.012573711779436562,0.002932693697297071,2.60148762641659e-6,3.6772674973110995e-4,s219
0.21144538144976077,0.007537818710289956,6.920668150160058e-6,0.001128142790049526,6.920667806764335e-6,0.7783615253614398,6.920688225821135e-6,6.9206680256211005e-6,0.0014994489962515416,s2191
0.08729583165529664,0.9123348931440949,2.09736034553502e-6,2.169642433300814e-4,2.0973603859873188e-6,2.097365272214917e-6,1.4182414905409676e-4,2.097360446436002e-6,2.097361774122634e-6,s2199
3.251216503716546e-6,0.884694096163859,3.2512166709869323e-6,3.2512165786882766e-6,0.012905863385972471,0.08858458561823378,3.2512248134690636e-6,3.251217513492147e-6,0.013799198739854336,s22
2.512304070596128e-6,0.9681513193065696,2.668581280363527e-4,0.0013914915399318353,0.008088531691592963,2.5123116793767672e-6,0.013381342321932043,0.008712920085899216,2.5123102879711387e-6,s220
0.28659114906439553,4.888183634084237e-4,2.175002075242601e-6,0.692322687278942,2.1750016289793923e-6,0.016903052343148147,0.003685592937892154,2.175002027658453e-6,2.175006481865697e-6,s221
1.9842152347641364e-6,9.90001126719359e-4,0.09976018385992937,0.8992379097206192,1.98421528612692e-6,1.984215238486375e-6,1.9842152337846677e-6,1.9842152438480425e-6,1.9842164950238726e-6,s2216
1.7163318003493123e-6,0.9484552464716889,0.002574086790074212,1.7163318317038068e-6,1.7163319073157652e-6,0.025222130676943445,1.7163339353747491e-6,1.7163326628188751e-6,0.023739954399156014,s2218
1.4370221444699858e-6,0.9829243736645281,0.001197411231445483,1.437022147196171e-6,1.4370222210735862e-6,0.0031466696777688696,1.4370258301094323e-6,0.012724360310353648,1.4370235610030523e-6,s222
0.025897348611007103,0.8364981875011197,0.001895447082725573,2.0359464893178943e-6,0.012670015383677583,0.11528758460428416,0.007745308974489981,2.0359468295739815e-6,2.035949376998396e-6,s2224
2.7617796551262307e-6,0.5573240783035343,0.0990705576385216,2.7617797447610864e-6,0.018412349281589437,0.22912147377057482,0.06442550711802984,0.007056335171791464,0.0245841751565588,s223
1.6562214731573442e-6,0.7975151569481642,1.6562214837674748e-6,0.20247324949526208,1.6562215238105067e-6,1.6562245228338738e-6,1.656223240408176e-6,1.6562215841383597e-6,1.6562227456406726e-6,s2236
